SA2_CODE,Commercial,Education,Hospital/Medical,Industrial,MIGRATORY,NOUSUALRESIDENCE,OFFSHORE,Other,Parkland,Primary Production,Residential,SHIPPING,Transport,Water,PERC_OPEN_SPACE
109011176,0.3388,0.3,0,2.1256,0,0,0,0,3.8221,4.947,9.9335,0,0,0,0.17804537196627382
109021177,2.638,12.133000000000001,0.0393,0,0,0,0,0,36.4674,13850.7782,6.338,0,0,14.503599999999999,0.002619239278318324
109021178,0,0.296,0.1094,0.6817,0,0,0,4.1425,84.0679,207.809,25.522100000000002,0,0,0,0.2605717534031391
109021179,8.5404,0.10419999999999999,0.0278,0,0,0,0,0.4,2016.2913,46189.7136,15.505600000000001,0,0,1492.1279,0.04055071148695296
109031180,0.3933,0.2593,0.0334,1.1936,0,0,0,1.1712,19.4174,45.4518,5.5577,0,3.0968,0.6294,0.2515080196725813
109031181,0.1029,0.1526,0.0316,8.49,0,0,0,5.7802999999999995,84.6078,4310.8115,17.3811,0,0,67.8456,0.01882179569449516
109031182,2.8709,0.2054,0.0395,10.104600000000001,0,0,0,4.4724,9.7131,103.3822,12.42,0,0,0,0.0678250741403594
109031183,0,0.1465,0.0464,0,0,0,0,0.5789,907.0164,17384.8193,19.3336,0,0,26.2484,0.0494605206255503
109031184,1.2555,0.0313,0,1.0931,0,0,0,2.665,34.9172,123.4943,3.6452,0,0,0,0.20895790345514348
109031185,3.0791,0.2798,0.1185,1.6615,0,0,0,7.0125,62.2698,4926.6213,10.0046,0,0,0,0.012426504632135666
110011186,0.6859,3.1388,0.0491,1.8557,0,0,0,4.2986,8.9493,241.8262,13.7661,0,0.0298,0,0.03259037252434909
110011187,0.15,0.1217,0.0732,0,0,0,0,909.7612,1073.1784,4093.3406,11.407399999999999,0,0,10.2028,0.1759817959139753
110011188,0.2006,0.047799999999999995,0,0,0,0,0,155.09959999999998,45.0889,3060.4501,18.8906,0,0,0.5016,0.013745445814490425
110011189,0,0.0856,0,0,0,0,0,729.2295,2147.7683,3860.5004,4.9514000000000005,0,0,0,0.31854016868907115
110021190,0.1149,0.1009,0.0815,0.2533,0,0,0,396.2853,1394.5891000000001,3628.5591,59.9929,0,0,0,0.25448813015091126
110021191,0.4207,0.3227,0.2127,1.1776,0,0,0,36.8621,2.3278,158.237,8.1011,0,0,0,0.011209577885570617
110021192,0,0.0724,0.0431,0,0,0,0,499.74899999999997,483.8329,8264.8069,8.7957,0,0,17.2669,0.052167708230127695
110021193,0.0327,0.2203,0.0816,0,0,0,0,237.76170000000002,254.0645,7743.5943,13.9298,0,0,33.9548,0.03067063624218229
110021194,0.0172,0.12390000000000001,0.0429,0,0,0,0,2079.8949000000002,1765.9613,3465.3736,11.379199999999999,0,0,0,0.24115952751907638
110031195,0.5356,0.2414,0.0944,3.737,0,0,0,18.7262,7.4504,31.0181,7.315,0,0,0.279,0.10735895303982444
110031196,0.7934,0.3587,0,0.837,0,0,0,0,221.2867,19578.0382,9.8231,0,0,0,0.011169813165343245
110031197,0.2447,0.24539999999999998,0,1.7727,0,0,0,32.446,3.6938,136.513,5.2364,0,0.211,0,0.02047981016062052
110031198,0.0429,0.2238,0.0496,1.2862,0,0,0,359.5017,3239.6223,8359.7649,5.1526,0,0,0,0.27074366411034795
110041199,0.49670000000000003,0.424,0.061,1.895,0,0,0,1.6927,10.3927,18.346800000000002,56.7168,0,0.12940000000000002,0,0.11527578584017986
110041200,0.032,0.1551,0,0.0682,0,0,0,115.46879999999999,303.3948,5310.8929,35.6226,0,0.22669999999999998,0,0.05261916559176217
110041201,0,0.1423,0.095,0,0,0,0,1.6251,67.681,4984.4131,22.739,0,0,1.1468,0.01332869277960838
110041202,0.4349,0.9076000000000001,0,0.5534,0,0,0,8.1571,2.5386,73.0546,16.5344,0,0,0,0.02484424636379117
110041203,0.98,0.639,0.2638,0,0,0,0,0,8.9864,54.4547,10.7184,0,0,0,0.11817633080535436
110041204,3.047,0.1417,0,3.3773,0,0,0,0,1.5470000000000002,51.2599,3.1492,0,0,0,0.024743250786521887
110041205,0,0.311,0.0378,0,0,0,0,396.9978,285.5847,8212.2609,42.9615,0,0,42.3304,0.03180059079443167
111011206,0.283,0.3739,0,0.4051,0,0,0,1.1987,12.3332,0,7.1708,0,0,0.4472,0.555251914514292
111011207,0,0.0748,0,0,0,0,0,0,4.4382,0,2.2938,0,0,0,0.6520244461420932
111011208,0.2523,0.4767,0.0202,0.7793,0,0,0,0,9.9267,0,10.8244,0,0,0,0.4455510870931255
111011209,0.5321,0.7223999999999999,0.0648,2.0368,0,0,0,1.8978,4.6261,0,12.0375,0,0,0,0.211068780654728
111011210,0.1317,0.1148,0,0,0,0,0,0.8257,1.2301,0,3.9631,0,0,0,0.1963322373671274
111011211,0.3151,0,0,0.845,0,0,0,0,1.5019,0,1.0206,0,0,0,0.4078368543963504
111011212,0.1195,0.2012,0,0.0628,0,0,0,7.5579,18.1765,0,6.289,0,0,0,0.5608836389781189
111011213,0,0.11560000000000001,0,0,0,0,0,0.35150000000000003,4.289,0,5.2188,0,0,0,0.4299792479122597
111011214,0.2993,0.1709,0.0229,2.2271,0,0,0,0,3.2259,0,6.5941,0,0,0,0.2572447010414507
111021215,0.2725,0.36929999999999996,0,0,0,0,0,7.6731,5.368,2.1488,6.138,0,0,0,0.24433651802254927
111021216,0.0899,0,0,0,0,0,0,2.3930000000000002,2.3103000000000002,0,5.3661,0,0,0,0.2274074001161497
111021217,0.0961,0.1165,0.0167,1.4959,0,0,0,2.466,4.5969,0.2738,6.5458,0,0,0,0.29452770107062537
111021218,0.0936,2.4879000000000002,0.9982,12.4157,0,0,0,143.7607,98.8655,54.5502,13.3822,0,0.097,3.8698,0.29912035793208774
111021219,0.1922,0.46340000000000003,0.0274,5.1651,0,0,0,25.066200000000002,4.1302,0,8.6181,0,0,0,0.09459354229935919
111021220,0.0433,0.1017,0.0058,2.3080000000000003,0,0,0,0.8174,4.8514,0,5.0439,0,0,0,0.36832555137987316
111021221,0,0.2141,0,1.1452,0,0,0,38.8275,28.217,0,3.6292,0,0.5083,0,0.3889784164331216
111031222,0.5164,0.2629,0,0,0,0,0,0,1.908,0,5.3309,0,0,0,0.23795864408470727
111031223,0.0143,0.1861,0,3.545,0,0,0,3.9089,38.3056,8.0093,5.2031,0,0,0.085,0.646428372538067
111031224,0.9039,0.1857,0.0088,0.5729,0,0,0,0,1.4916,0,3.2774,0,0.3059,0,0.22110225015564317
111031225,0.1862,0.10880000000000001,0.9488,0,0,0,0,0,3.5953,0,5.7094,0,0,0,0.3408351898374176
111031226,0.025,0.1704,0,0.2184,0,0,0,0,10.2625,0,6.075,0,0.5122,0,0.5944623048628609
111031227,0.33340000000000003,0.11499999999999999,0.0372,1.5908,0,0,0,0,0.9571999999999999,0,4.5036,0,0,0,0.1269967627235578
111031228,0.0752,0.1357,0.0131,0,0,0,0,0,3.3157,0,3.7067,0,0,0,0.4575651357915655
111031229,0.8076,0.0963,0.0569,0,0,0,0,0,1.3247,0,1.6949,0,0,0,0.3328057481660135
111031230,0,0,0,16.5501,0,0,0,0,14.3382,0,0,0,0,0,0.4641951806994882
111031231,0.09609999999999999,2.0000999999999998,0,0.5627,0,0,0,0,6.4779,0,3.4523,0,0.1195,0,0.5097256975591332
111031232,0.1885,0.0422,0.0135,0,0,0,0,1.0989,15.5239,8.1891,5.457,0,0,0,0.5087618105010634
111031233,0.1958,0.2041,0.0584,0.2831,0,0,0,2.4534,10.3839,0.41459999999999997,7.5266,0,0,0,0.4825254764195001
111031234,0.12969999999999998,0.1406,0.10389999999999999,0,0,0,0,0,0.9823000000000001,0,3.7575,0,0,0,0.1920805631599531
111031235,0.6008,0.19519999999999998,0,0.1191,0,0,0,0,0.5477,0,2.0686,0,0.0203,0,0.15420784413097952
112011236,4.3628,0.3849,0.0557,0.9861,0,0,0,3.4642,10.4937,7.396599999999999,8.7995,0,0,0.1864,0.2904436491659263
112011237,0.0266,0.157,0,0.4701,0,0,0,71.1388,9.9873,307.8809,8.3506,0,0,8.5374,0.024566060597414282
112011238,0.0527,0.0145,0,0,0,0,0,2.3064,0.2971,176.8516,7.007,0,0,0,0.0015927792577359158
112011239,0,0.0567,0,0,0,0,0,5.8932,20.9651,22.6582,4.7378,0,0,0.1344,0.38506650699599965
112011240,1.1708,0.15,0.0791,0.4522,0,0,0,8.8524,5.929,16.5569,6.4754,0,0,0.1114,0.14905523767384332
112011241,0,0.2879,0,2.2236,0,0,0,180.8801,246.5245,61.0603,52.274300000000004,0,0,0.2855,0.45355672722442403
112011242,0.6484,0.1429,0,0,0,0,0,6.2004,11.5801,13.272300000000001,6.0018,0,0,0,0.3059803043394397
112011243,0.2963,0.0948,0.0459,0.13119999999999998,0,0,0,77.5951,43.1969,137.6478,9.0671,0,0,0,0.1611373081647643
112021244,0.1907,0.2615,0.0635,0.9550000000000001,0,0,0,2.0199,1.7104,117.27029999999999,16.4868,0,0,0,0.012308746305541025
112021245,0,0.1313,0.0216,0,0,0,0,995.5743,882.45,2058.0604,13.864799999999999,0,0,0,0.22339927187710376
112021246,0.0776,0.12439999999999998,0,0.4589,0,0,0,1.8667,0.35,12.7256,9.6237,0,0,0,0.01387407886026424
112021247,0.1014,0.1243,0.0541,0,0,0,0,213.5759,655.9027,1105.5687,4.4322,0,0,0,0.3313042651195022
112021248,1.5715,1.4669,0.1276,1.9003,0,0,0,0.3301,4.5706,41.0447,10.7563,0,1.5418,0,0.07219419426376326
112021249,0,0.1153,0,0,0,0,0,84.7585,100.2818,1031.1107,16.9758,0,0,0,0.08131558272297063
112031250,0.4806,0.4084,0,1.5729000000000002,0,0,0,0.3263,8.0574,21.1233,6.067,0,0,0.3996,0.20963432243628938
112031251,0.4411,0.532,0.039599999999999996,1.517,0,0,0,0.1948,1.906,13.842,5.2135,0,0,0.6008,0.07847884447518817
112031252,0.1405,0.07,0,0,0,0,0,230.3758,183.0679,474.7976,17.3345,0,0,2.474,0.2015588482729015
112031253,0.1286,0.0725,0.0114,0,0,0,0,54.3093,25.5672,101.2692,5.9535,0,0,2.1518,0.13494525330736526
112031254,0.2905,0.0637,0.0673,0.2576,0,0,0,40.429899999999996,2.3118,46.0288,6.8843,0,1.7731,2.1798,0.02305188718754612
112031550,0.046700000000000005,0.2318,0.0082,0,0,0,0,0,1.3455000000000001,0,7.6845,0,0,0.1257,0.1424955519783106
112031551,0,0.0285,0,0,0,0,0,2.6573,0.0937,22.1831,3.5681,0,0,0.494,0.0032282848746068003
112031552,0.8755999999999999,0.2034,0.0082,0.1245,0,0,0,1.3277,2.9867,0,2.8142,0,0.0599,0.055999999999999994,0.3531964712282113
113011256,2.6083,0.5747,0.1417,2.5364999999999998,0,0,0,0,10.3877,27.8276,12.2565,0,0,0,0.18439813253332862
113011257,2.233,0.4726,0.0185,4.5188,0,0,0,0,1092.1518,21832.4803,18.5138,0,0,69.8155,0.04744318450727216
113011258,0.2286,2.2923,0.058499999999999996,1.5296,0,0,0,0.06,1.4362,346.6507,21.6188,0,0,0,0.0038413939215464427
113011259,0.5076,0.3294,0.0419,0.3545,0,0,0,0,708.5424,4670.6196,23.8793,0,0,5.0018,0.1309865376635859
113021260,0.1365,0.1833,0.0515,0,0,0,0,46.5649,2895.9613,1569.3911,5.8866,0,0.4882,2.05,0.6405982958353432
113021261,0.0923,0.2024,0.0753,2.9923,0,0,0,0,3.5931,27.2129,6.1404,0,0,0,0.08913956540399467
113021262,0.2217,0.162,0.0159,0.683,0,0,0,260.0399,2492.5548,1782.8215,15.0303,0,0,62.2133,0.5402457666470498
113031263,1.2414,0.2304,0.13479999999999998,1.3348,0,0,0,0.3334,19.0824,1624.0704,9.3546,0,0.3401,0,0.011522337450561472
113031264,0.1915,0.1211,0,0.3005,0,0,0,3.2806,2.4977,2350.7202,5.4125,0,0,0,0.0010572167284981346
113031265,0.1603,0.1422,0.0731,0,0,0,0,0,35.556799999999996,1928.9151,6.0271,0,0,0,0.018041127527849816
113031266,4.3847,0.2032,0.0513,0.3678,0,0,0,3.8794,88.449700000000007,3330.2892,6.6367,0,0,0,0.02575508216903661
113031267,0.22669999999999998,0.621,0.0334,3.3026,0,0,0,4.1328000000000005,2.2343,17.601100000000002,24.6757,0,0,1.2153,0.04134308114479423
113031268,0,2.7872,0,0.9636,0,0,0,0.9358,0.653,41.7021,6.6359,0,0,0,0.012165223482420972
113031269,0.3238,1.0488,0.0806,0.2145,0,0,0,0.0384,3.0058000000000002,3.4846999999999997,21.2392,0,0,0,0.1021137526413415
113031270,0.876,0.1319,0.0933,1.5465,0,0,0,5.0411,6.8443,18.3936,22.0124,0,0,0,0.12457976195460065
113031271,2.9727,0.3831,0.0505,0.5571,0,0,0,0.0809,162.2917,9130.7253,23.4807,0,0,14.1455,0.017385873924542196
114011272,0.13369999999999999,0.0859,0,0.1193,0,0,0,316.7402,78.7731,134.6927,5.6486,0,0,0.8949,0.14666691740130672
114011273,0,0.0331,0,0,0,0,0,96.7375,64.3969,0,5.7414000000000005,0,0,0,0.38582064826980467
114011274,0.1276,0.0475,0,0.0157,0,0,0,15.2721,10.0702,44.7717,4.5641,0,0,1.5328,0.1318059676682587
114011275,0,0,0,0,0,0,0,212.4246,1780.0275,152.0097,0,0,0,0,0.8300579194276158
114011276,0.2331,0.2773,0,0.2239,0,0,0,13.9447,12.376100000000001,0,3.8452,0,0,0.107,0.3991350423932429
114011277,0.2694,0.3093,0.0298,0.6336,0,0,0,36.9125,8.3648,43.5841,9.6283,0,0,0,0.08387294724450979
114011278,0.9287,0.6563,0.05310000000000001,3.1377,0,0,0,25.8083,16.644099999999998,37.9968,16.4548,0,0,0,0.1636913133188696
114011279,0.3255,0.0588,0.1063,0,0,0,0,9.8538,16.8676,0,13.1812,0,0,36.5464,0.2192317090289006
114011280,0.082,0.0302,0,0,0,0,0,23.8029,5.0013,0,10.6397,0,0,0.2828,0.12553810471674667
114011281,0,0.014,0,0,0,0,0,294.2934,7.1623,46.2532,28.2532,0,0,0,0.01904988109616542
114011282,0.4701,0.3086,0,0.5157,0,0,0,6.7646999999999995,12.6431,14.6253,10.9054,0,0,0.5437,0.2702868528281235
114011283,0,0,0,0,0,0,0,165.4425,326.714,170.7688,11.2211,0,0,3.4684,0.4821529872133844
114021284,0.3576,0.7569,0.0499,0.459,0,0,0,9.273,2.4422,27.3111,14.9223,0,0,0,0.04394659180882459
114021285,0,0.0844,0,0,0,0,0,90.0517,70.7396,8.0245,5.475,0,0,0,0.4056746601580959
114021286,0.3307,0.6427999999999999,0,1.1034,0,0,0,1.4767000000000001,20.6971,38.6143,10.8917,0,0,0,0.2806131510764446
114021287,0.5563,0.9101,0,3.6134000000000004,0,0,0,4.7456,3.1478,95.5421,9.5998,0,0,0,0.0266502758749728
114021288,0.1333,0.0878,0,0,0,0,0,43.8924,196.3876,244.4759,2.9733,0,0,10.543800000000001,0.3939617339503116
114021289,0.08,0.1162,0.0487,0,0,0,0,379.2059,411.215,608.8957,10.1398,0,0,0,0.29170363962918955
115011290,0.1329,0.2413,0.0281,0,0,0,0,0,1.0749,0,6.6587,0,0.1722,0,0.129379761919091
115011291,1.7652,0.2668,0.1386,0,0,0,0,0.2402,1.5352999999999999,0,6.7514,0,0.212,0.0536,0.14004250622542894
115011294,0.0512,0.0836,0.0769,0,0,0,0,3.573,0.40049999999999997,0,3.0457,0,0,0,0.05538729618719661
115011296,0.2761,0,0,0,0,0,0,0,1.8646,0,5.6884,0,0,0,0.23816275178500723
115011553,0.0239,0.1585,0,1.4962,0,0,0,0,0.2839,0,2.1887,0,0,0,0.06838986317209482
115011554,0,0.22410000000000002,0,0,0,0,0,0,0.0876,0,1.7603,0,0,0,0.042277992277992275
115011555,0.1784,0.1985,0,0.1523,0,0,0,0,1.3878,0,4.8979,0,0,0,0.20364201969214515
115011556,0.0893,0.0519,0.0046,0,0,0,0,0,0.5158,0,3.4661,0,0,0,0.12496063182886354
115011557,0,0.1393,0,0,0,0,0,0,0.1013,0,1.3957,0,0,0,0.06190796308745341
115011558,0.0356,0.2339,0,0,0,0,0,0,2.3245,0,5.6574,0,0,0,0.2817097704631941
115011559,0.08109999999999999,0.3455,0,0,0,0,0,0,1.0145,0,9.1999,0,0,0,0.09533878394887699
115021297,0.5466,0.5425,0,0,0,0,0,284.552,77.2608,8.340399999999999,6.2973,0,0,0,0.20464290368480553
115021298,0.0212,0.2431,0,0,0,0,0,86.3352,103.1882,0,1.9113,0,0,0,0.5382824114888445
115031299,0,0.0336,0,0,0,0,0,293.8779,1856.8742,6.792300000000001,2.5821,0,0,0,0.8596002675912771
115031300,0,0.2965,0,0,0,0,0,172.3948,53.8796,95.6961,9.583,0,0,0,0.16236130781979807
115041301,0,0.2066,0,1.0025,0,0,0,37.2219,3.6373,35.4071,4.0762,0,0,0,0.04460120954095321
115041302,0.2717,0.25129999999999997,0,1.9388,0,0,0,7.12,2.0616,16.9496,8.0795,0,0,0,0.056216511009612107
116011303,0.6289,0.30210000000000004,0.1407,2.5653,0,0,0,0.023,0.4658,0,3.5916,0,0.2579,0,0.05840532644540016
116011304,0,0.2768,0,0,0,0,0,0,1.2623,0,5.3334,0,0.5104,0,0.17097617467390863
116011306,0.0932,0.2614,0,0,0,0,0,0.5789,3.3691999999999998,0,5.6079,0,0,0,0.3399592355659597
116011307,0.0494,0.3009,0,2.4715,0,0,0,0,1.3754,0,7.5707,0,0.0319,0,0.11656129764911267
116011308,2.3771,0.2409,0,0.4424,0,0,0,0,1.3982,0,6.7003,0,0.0444,0,0.12480251354511618
116011560,0,0.2235,0,0,0,0,0,0,0.2005,0,2.9354,0,0,0,0.0596832767756147
116011561,0.016,0.2446,0,0,0,0,0,0,0.3903,0,4.0244,0,0,0,0.08348127392894573
116021309,0,0.09509999999999999,0,0,0,0,0,0,1.045,0,3.4372,0,0.5413,0,0.20415738678544917
116021310,0.2341,0.1894,0,0,0,0,0,0,2.0138,0,7.3759,0,0,0,0.20521338605144093
116021312,1.1340999999999999,0.5738,0,2.085,0,0,0,11.5286,2.0797,54.7355,4.927,0,2.3573,0,0.0261857695068055
116021562,0.0253,0.0344,0,0,0,0,0,0,0.063,0,0.7938,0,0.0301,0,0.06655398267483625
116021563,0.0678,0.658,0,0,0,0,0,0,1.0442,0.4773,5.4624,0,0.0578,0,0.13443192790473124
116031313,0.0543,0.3389,0,0,0,0,0,0,0.6826,0,5.0192,0,0,0,0.11199343724364233
116031314,0,0.06520000000000001,0.0445,1.8186,0,0,0,0.3233,0.6993,0,1.9216,0,0.27,0,0.13598444336412252
116031315,0.1241,0.2068,0,0,0,0,0,0.0894,0.9765,0,4.8085,0,0,0,0.15736547789792596
116031316,0.0595,0.2995,0,0,0,0,0,0,5.5427,0,5.3655,0,0,0,0.49193233456404434
116031317,0.48569999999999997,0.4371,0.15059999999999998,0.5539,0,0,0,0,2.038,0,5.0202,0,0,0,0.2346439468078982
116031318,11.2626,0,0,7.0192000000000005,0,0,0,0,7.3636,0,0,0,0,5.0463,0.23992154230622612
116031319,1.7852,0.286,0.1072,2.6051,0,0,0,3.0905,1.2414,0,5.509,0,0,0,0.08488553376548781
117011320,0,0,0,2.5643,0,0,0,0,0.10830000000000001,0,0,0,0.6957,0,0.03215271798830271
117011321,0.0595,0.0261,0,0.7742,0,0,0,0,0.967,0,1.5063,0,0,0.0977,0.2818584586685321
117011322,0.298,0.1177,0,0.7949,0,0,0,0,1.9136,0,2.6825,0,0.1729,0.1854,0.310397404703974
117011323,0.1123,0.1115,0,0.3209,0,0,0,0,0.8557,0,1.7183,0,0,0,0.2743771443229551
117011324,0,0,0,2.3836,0,0,0,0,0.4208,0,0,0,0,0,0.1500499215518471
117011325,3.1508,0,0,0,0,0,0,0,0,0,0,0,5.6962,0.0636,0
117021326,0.1014,0.2243,0.0098,1.0007,0,0,0,0,0.764,0,3.5646,0,0.1479,0,0.1314363376744026
117021327,0.048100000000000004,0.2386,0.0014,0.022699999999999998,0,0,0,0,0.0804,0,2.6121,0,0,0,0.026770552392368394
117021328,0.2757,0.0777,0,1.0121,0,0,0,0,0.8912,0,1.3531,0,0.2441,0,0.23124627001219544
117031329,0.1877,0.0358,0,0,0,0,0,0,0,0,0.6104,0,0.023,0,0
117031330,0.5608,0.0545,0,1.7209,0,0,0,0,0.6105,0,1.3733,0,0,0,0.14131944444444444
117031331,0.2448,0.061,0,0,0,0,0,0,0.3595,0,1.6321,0,0.004399999999999999,0,0.156182118342167
117031332,0.3149,0.7823,0.0535,0.0445,0,0,0,0,0.19090000000000001,0,1.8951,0,0,0,0.058179934170425454
117031333,0.143,0.0322,0,0,0,0,0,0.2641,0.167,0,0.8528,0,0,0,0.11445411555068193
117031334,0.5803,0.0969,0,0,0,0,0,0,0,0,0.7778,0,0.0363,0,0
117031335,0.6153000000000001,0.0484,0,0,0,0,0,0,0.0572,0,1.3013,0,0.1409,0,0.02644353011881097
117031336,0.2359,0.0207,0,0,0,0,0,0,0.11499999999999999,0,0.9448,0,0,0,0.08735946520814342
117031337,2.5085,0.0448,0,0,0,0,0,0,0.9769,0,0.4226,0,0.3406,0,0.22753528671915033
117031338,0.5462,0.0496,0,0.4537,0,0,0,0,0.129,0,2.4024,0,0,0,0.036024463123795696
118011339,0.0047,0.0427,0,0,0,0,0,0,0.4687,0,1.9802,0,0,0,0.187757881664864
118011340,0.0218,0.026,0,0,0,0,0,0,0.4409,0,1.9718,0,0,0,0.17919122129648446
118011341,0.1506,0.12090000000000001,0.027,0,0,0,0,0,0.5255000000000001,0,1.6341,0,0.0653,0,0.20825077276690182
118011342,0,0,0,0,0,0,0,0,1.7625,0,0,0,0,0.21610000000000001,0.8907813605579703
118011343,0.1791,0.1674,0.0015,0,0,0,0,0,0.334,0,4.032,0,0,0,0.07085277895630038
118011344,0,0.036500000000000005,0,0,0,0,0,0,0.195,0,1.639,0,0,0,0.10425020048115477
118011345,0.7375999999999999,0.1094,0.0198,0,0,0,0,0,1.4453,0,1.3995,0,0.0061,0.0073,0.38800000000000007
118011346,0.0516,0.1659,0,0,0,0,0,0,2.004,0,2.9146,0,0,0,0.3901793189384942
118011347,0.013000000000000001,0.0201,0,0,0,0,0,0,0.08650000000000001,0,1.1609,0,0,0,0.06755173760249904
118021348,0.0043,0.0571,0,0,0,0,0,0,0.6592,0,3.1149999999999998,0,0,0,0.17186359370111587
118021350,0.0316,0.2163,0,0.347,0,0,0,0,5.7128,0,5.5177,0,0,0,0.4830957092360513
118021564,0.0151,0.4694,0,0,0,0,0,0,0.7038,0,1.4539,0,0,0,0.26636893497842706
118021565,0.0074,0.0081,0,0,0,0,0,0,0.005,0,1.9936,0,0,0,0.002482498386376049
118021566,0,0.0503,0,0,0,0,0,0,0.1425,0,1.6184,0,0,0,0.07867712014134275
118021567,0.031299999999999994,0.0752,0,0,0,0,0,0,0.37120000000000003,0,1.5873,0,0,0,0.17975786924939469
118021568,0.0126,0.0721,0,0,0,0,0,0,0.611,0,1.3248,0,0.0259,0,0.2985731039874902
118021569,0.0844,0.061700000000000005,0.0336,0,0,0,0,0,0.0512,0,1.7047,0,0,0,0.02645174622855962
118021570,0.9191,0.1955,0.1438,0,0,0,0,0,0.1534,0,1.928,0,0,0.0328,0.04548419616912768
119011354,0.0949,0.2694,0.0623,0,0,0,0,0,3.0212,0,5.4683,0,0,0,0.3388477024708112
119011355,0.1338,0,0,3.7098,0,0,0,0,0.0121,0,0.1944,0,0,0,0.002987580553566579
119011356,3.1062,0.0978,0,3.0925,0,0,0,0,1.0564,0,2.6507,0,0,0,0.10560198328601703
